"Pt22.baseline"	"Pt9.baseline"	"Pt1.baseline"	"Pt10.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt32.baseline"	"Pt6.baseline"	"Pt20.baseline"	"Pt23.baseline"	"Pt29.baseline"	"Pt38.baseline"	"Pt4.baseline"	"Pt15.baseline"	"Pt19.baseline"	"Pt2.baseline"
"DBH"	0.0221136229762458	0.0106855212859156	0.00394778465482764	0.0364375742455566	0.00615026805557397	0.0403174434722647	0.00823634702366494	0	0.00136556033886746	0.0953586459129717	0.0377404475923926	0.0430820164307438	0.0396528464811462	0.0313886341594539	0.0246250584175885	0.0130997180642985	0.286591471532135
"PTGIR"	0.256417453869308	0.12770001368571	0.229971140734709	0.0722868580479162	0.0919507801023398	0.248096942356686	0.164411175122314	0.536315706938863	0.0150071621083745	0.156542067564286	0.246213415475391	0.175923462859884	0.304255361569887	0.0483855265095973	0.0355036184169655	0.25733761961963	0.0529110016179226
"C5AR1"	2.80617946404964	0.784811822102739	1.64715287942952	1.60264945756909	1.4414223793354	2.90115372023192	1.41946846189118	1.38521818610701	2.32250293318233	1.30885504545047	2.64764616446677	1.65737528539398	2.19002215660965	1.58030023535589	1.462267725817	1.71162485013804	1.85948885501981
"FAM167B"	2.76820939693071	0.395316640401697	1.10196512960771	0.129536429115073	0.400147490831514	1.2535263743335	0.290457404512665	0.56124647506701	0.630285420056254	2.86653861107455	2.28209372941025	1.66262048748633	0.667816315095001	2.3479879051011	2.22531833911448	5.55454236827858	2.54699768581839
"AGER"	0.502187505286387	0.448565610017586	0.441217268233112	0.344702451239102	0.30633352151353	0.408641786361266	0.274406613007393	1.06808604389133	0.239904783597087	0.531901643134867	0.883677949639562	0.746729912554418	0.791525725886128	0.461055248628389	0.705817280557032	0.207431966396694	0.176604641722394
"APOE"	10.6094137728666	9.17605949200382	6.57980452507884	5.80640702049884	9.82500483314813	9.2154683625756	7.83131929706392	7.20122666812163	11.406574677479	10.5117326778681	11.7204105594381	10.2944564077671	8.7509407318907	9.74387055923475	10.4279300922814	11.1316514638749	9.780911229719
"PBX4"	0.0267425887348855	0.0537623334524666	0.0418654108349712	0.0333139571196232	0.0013260402707174	0.0344292698899826	0.0090761350979979	0.0796573685532786	0.00291034029482935	0.122594133672055	0.192111744223836	0.048789813304939	0.120991758678949	0.0158525717805873	0.0869240037395665	0.0608540896304371	0.00342914305435066
"LCN10"	0.00293957420857099	0.00212466305414291	0.00197508571887564	0.14106474001016	0.0209320062873881	0.00190715227270648	0.000343483198272276	0	0.236259527875567	0.0101685097503439	0.0018087244746427	0.461210474833757	0.139011584558441	0.0108403479567948	0.00671645382746729	0.00321579787220403	0.000258912038868464
"GPR34"	1.42337230124656	0.429122541041272	0.739833210601925	0.233693498994621	0.645755950905023	0.978466835631726	0.570539483253075	0.241186299132631	2.19853758318812	0.584236147839529	0.744269359048858	1.77299691377276	0.410742617988494	0.565682117846537	0.802960173223421	0.142247893903178	0.934441074494421
"KCNN3"	0.664524355532526	0.0459885498930596	0.22078927764673	0.340018498306254	0.0690179424333111	0.192938622296177	0.0609665822189317	0.128717696874598	0.169431033653254	0.259534168951975	0.236887026064629	0.0878402715763816	0.19038498043297	0.335541072494168	0.0642387763373779	0.115567059758082	0.0407186668143455
"CAPN3"	3.47147378018915	3.27803677505432	5.19847278951773	1.02085770264477	5.83085850007939	1.15879170919958	0.507823164741345	1.02276426997283	5.63241752042653	6.31116743767264	4.92307870883366	4.43014887260954	4.02843523024367	5.6084054735514	5.16668346313982	5.6745505035274	6.40957746459915
"PZP"	0.117126128439566	0.0639939013320738	0.0475420696851095	0.198634448172971	0.329985111979164	0.357259361631103	0.0265739183113569	0.0467349063633394	0.0938140069443957	0.045229814850679	0.029344534924009	0.257064375124811	0.229024109508417	0.0476113539657299	0.0160757165047385	0.0303310787103599	0.203980133822616
"LRRC18"	0.0227565717043357	0.0118649426548784	0.0277150178456287	0.00223551338146936	0.291458858754548	0.00271766541444697	0.00190991843441713	0	0	0	0.00923129123382311	0.0233355216138966	0.0208427375904415	0	0.00357320564956631	0.00618805688196318	0
"KIF19"	0.0488211703785893	0.026664247344074	0.0679821803776959	0.073528024534939	0.00698943495550307	0.0112027328488269	0.0130942158069049	0.0182165790065582	0.00321700279096297	0.112300878555629	0.0358131410536219	0.0136871026991938	0.0369811152900655	0.00739911273012871	0.0403462718318391	0.0472337624435131	0.014506688282156
"MMP19"	1.21897742897918	0.762203742271966	0.935980560326847	0.944419759313516	0.688279165713153	0.754468612558377	0.578028182251154	0.966742695498795	0.268993789980712	0.56727278361643	1.02567871093418	0.469562304327193	0.659924573855598	0.433709988244449	0.609129931656028	0.715021515887706	0.25979259594957
"CRLF2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"VAMP1"	0.728962470545522	0.614982848478148	0.362255289832298	0.400987601828388	0.949297918711593	0.54348337902385	0.349415187190971	0.433700225434313	0.208762390649691	0.994980224930246	0.529288214021089	0.362166822862934	0.954192789561261	0.330649619146483	0.379276695423729	0.488714759915001	0.270539028683917
"SERPING1"	3.11706393859514	1.78427040413803	2.79731798429465	1.27021203680479	1.15482285983225	3.44335207907096	1.90780177896163	3.22898551258028	0.905021114163624	4.1290189804702	2.00727804928671	1.82643155649706	1.96588249446332	1.91188792238859	1.48398385539057	3.23264239394508	4.45569044665438
"PPP1R32"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"EXOC3L2"	0.386976142982417	0.128042643743596	0.338118230506555	0.128734792601027	0.282774995371522	0.218871893891285	0.141258851669291	1.00335295303054	0.117683708554306	0.0489227286905092	0.559036609477823	0.0651567655066895	0.264963356832951	0.172022427454779	0.10945662979657	0.242364805638302	0.109863018323398
"FCN3"	1.1533633619815	1.92902018370168	0.403175239540709	0.671293092078642	1.62027946837538	1.0155582136346	0.647375197186743	1.79166424026959	1.24906656385777	0.511385931937731	1.52740191651275	1.92327368127771	2.00455285169419	0.387273817015407	0.356541572323354	2.27639861852252	5.03067697627977
"ASGR1"	2.55118954792004	1.45684794985369	0.886592551802547	1.5191195010385	1.20585528324656	1.88222810711511	1.6022839705027	2.61744578821393	0.421681717869968	2.70629909093691	2.89702133287566	1.38782703863035	1.15817069997547	1.08593448636648	1.98563046527282	1.34351660280793	8.52032580315016
"APLNR"	7.23621024240491	5.35126209126402	6.49810004051299	3.910328728986	4.68765058786754	5.70805411963689	5.03353759956813	4.73666842048084	5.15482921386215	2.68474714369289	6.65318464203563	2.28221364221385	4.84963706961098	2.37125537650252	4.35701627734644	5.16293249957944	4.83014500088547
"TNFRSF8"	0.397769371516422	0.288069577585114	0.372443068923653	3.15662863717416	2.05281035264801	0.508603237839054	0.287061501234202	0.2873677256499	0.0722658059830125	0.665100587354865	0.344210606336719	0.158142389908267	0.886690580964672	0.115043749530582	0.138960347848808	0.475311060497605	0.15634637407657
"CXCL2"	0.71516238767233	0.279874796604052	0.31777352939966	0.58268399553756	0.247383391617373	0.511742816262148	1.37058393686286	0.322431055094598	0.144579587116879	1.2490453983811	0.67071731252638	0.346614283717921	1.10995935736554	0.0482131256124499	0.396390032945719	0.203983428886284	4.6265270906401
"DNASE2B"	0.030419381295296	0.191531438844716	0.509078675114021	0.142764638415536	1.43342671193026	0.0541918557430357	0.00902952908436133	0.00681473984378395	0.246941756356185	0.0419127392422564	1.42068841170193	0.0101029676435426	0.403973697603162	0.0239586865096195	0.0363845890563608	0.329986667173806	0.0718801958295352
"TMEM243"	3.12207884482891	3.55851457072373	2.77879219008815	3.05567050631473	3.61949563656546	2.73657841489405	2.93339586562676	2.85946239393407	3.34103398522614	3.59067956188726	3.47399045953989	3.82958355192123	3.77609997803828	2.6499195210026	4.74939496511907	3.0957341002093	3.37738640933536
"RP5.966M1.6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CC2D2B"	0.0187501983269554	0.0186890740487688	0.0141229963482435	0.00154009289434016	0.00392333621261233	0.00544061315422637	0.00648945052053316	0.00751475904558032	0.0169563759782314	0.0120298845501835	0.0087007451624568	0.0475630352218101	0.00606507635862415	0.00120257958553085	0.0218109351617681	0.00324879759307491	0.0144664104809075
"AMY2B"	0.72773736561107	0.920844552326834	0.773153094050208	0.311758182367366	0.316954676583037	0.818222070556102	0.666926650666326	0.700568068770883	0.35032444836539	1.53774373186728	0.980345137631319	1.07732432660446	0.815473734022721	0.278775826280794	1.46236078710241	0.0970190318842385	0.535056806745861
"AC019206.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SERPINF2"	0.0890541440069541	0.134616877860053	0.056798519259164	0.0626961528906815	0.0651659094141805	0.0485780827423907	0.0347082313654447	0.0637483224869613	0.058475462302115	0.0919070521267151	0.0897301154539352	0.118104462147934	0.39808653164058	0.0290673462266171	0.0532809976253293	0.110217161002494	3.36183770284993
"RASGRF1"	0.0285158724869218	0.0427192245548481	0.67101783897737	0.00296283971408125	1.45371165525623	0.00725010804394214	0.0388536453003858	0.00313729634428913	0.968713535353089	0.0299087600262918	0.19456235984939	1.28705540546355	0.0861246836736414	0.0266808881658735	0.345903061111226	0.0221187253063066	0.0198769099136022
"CCDC146"	2.81959441335011	3.57445643554706	1.8336665823097	2.21653639807116	1.4846639993319	3.33214670531433	1.28247260346945	3.043814112912	2.09908496984889	2.30528020578372	2.3879166629555	3.08623757754166	3.11404591360421	3.42270400238556	2.424033029743	1.60715726859079	2.58189990368556
"F2RL3"	0.190872145778096	0.0337692762397097	0.0758287913287152	0.183058668050796	0.321477294060642	0.168750190987023	0.0951069347997252	0.860531179738916	0.0940728736773787	0.0708297602083262	0.667396101988549	0.289370512261962	0.433008416357112	0.0307165169520614	0.0426010888352045	0.038141437902474	0.0594024186407738
"LCAT"	0.148985440710835	0.112459073517791	0.0825624073243179	0.143369827950647	0.17357103568181	0.352526525528593	0.204987690323499	0.456451451862904	0.0856225067837425	0.17827330280905	0.260093336213179	0.158761534127215	0.11765211450576	0.104627810302601	0.154482393212019	0.176490503635018	1.28354838376932
"SAA2"	0.1122915002499	1.33966550225615	0.0486770726061345	0.878092931353699	0.0505719473981645	0.0320480251916841	0.117239858863262	0	0.0255821510394486	0.0632634513892988	5.62790852245386e-06	0.0217024607119324	0.02682705128482	0.00979157675526769	0.0890584739206162	3.19641777075003	6.74190310630261
"KLKB1"	0.00574946609338025	0.0409724306300633	0.0235803457060709	0.0575281778458555	0.0559988024901441	0.062039745199227	0.00342548425335657	0.0277591320987942	0.0200747406020168	0.0192099174737314	0.118865460156755	0.0183842946000858	0.0493806246684961	0.017098971137744	0.0622878333564596	0	1.64884813835334
"TCTEX1D4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RINL"	0.564701785302261	0.946998969022648	0.60471761065745	1.11084884319817	1.66972741503819	0.86676363479388	0.443602595151978	1.0608632334194	0.331936631248254	1.22403189014134	1.70638773088303	1.02277929320571	1.7257562724449	0.503969146477413	1.4653579988193	1.24995630759454	0.981990371850487
"PHF1"	0.188359940541659	0.277028152483643	0.198367754721466	0.109391829004816	0.210852485956287	0.310656784609605	0.174164253847642	0.297139037607183	0.142902351544901	0.344498306037701	0.399737873479222	0.265270110621779	0.242549860987569	0.245685842951324	0.38287491385421	0.45853150349838	0.268882538208794
"SARDH"	0.0900495334389125	0.0149055216611498	0.0171963034306524	0.204186968990982	0.0361133019499436	0.0363350328993057	0.00767946734572611	0.0103904740147974	0.00517616103790537	0.0946762078159684	0.0774000136193198	0.050955702646907	0.121399030264047	0.188503998415908	0.0154850801225397	0.142131579497061	0.576377846830294
"TEKT4"	0.000710841597006033	0.00742531800818033	0.00563466119630568	0.0201930469542131	0.00126060571511794	0.00487196768272931	0.0440182362916011	0.104026869397163	0.0114103915644984	0.00252537524168718	0.0106325752192286	0.00514774942752223	0.0134678481862793	0.00106519989644377	0.00425897813142208	0.00241493471835011	0.00916023093054129
"RILP"	0.707489281616206	1.21431109662258	0.462633326744757	0.433972554966193	0.975546497982767	0.866215249173188	0.502141609429604	1.08625530888108	1.00567384920188	1.10881755827567	1.49558270252056	0.837333032766489	0.543312441788463	0.273226360335083	1.39743368440563	1.37493442485304	1.01521476250298
"DNAH8"	0.00309070217441346	0.00169117696583878	0.000277087676915382	0.000136257435117997	0	0.00100295379135033	8.93806808474412e-05	0.00108989328554006	0	0.00453650251560119	0.00202935999871586	0.00205633224424738	0.0374933530932947	0.00110147512051333	0.00242302801667777	0.00153665315788126	0.000269776079976483
"RHOXF1"	0.005761771712027	0.00692346023127955	0.00275060987837553	0.00531653851243998	0	0.0105536425260656	0	0	0	0.0309967147473595	0.0025699601557587	0.00644828050292736	0.00741139664778142	0	0	0	0.00325487576934466
"SAA1"	0.985018732579257	3.19906100307095	0.252223154606125	3.20023834003398	0.484590494252308	0.156935811439579	0.882457729281354	0.160846902985166	0.10686322134529	0.211827118052103	0.160202387396006	0.0500437538793229	0	0	0.476929859045399	4.53731041715834	9.43363709491285
"KCNK17"	0.0298782028188856	0.0300287453950796	0.0195566232024753	0.0219541656295945	0.0616443718014553	0.0497062506002633	0.0321478930151305	0.0438036408032094	0.0277325471425133	0.0118671907792028	0.108818200730445	0.0495418267990799	0.0407127624431195	0.00472665601892917	0.0420316959847145	0.0377245237321244	0.0125533199476188
"C8orf34"	0.764739311094547	1.00182835873059	0.195910756075779	0	0.269914238414393	0.551428420104468	1.35390568106679	1.02169100543172	0.382274948457482	0.509676000789923	1.24781839301721	3.38893694196058	0	0	0.257233430063778	0.440027792840481	0.358427818272049
"TTC25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CYB561D2"	0.480885588933958	0.539473516560757	0.44774137819675	0.663253875753371	0.527044057334141	0.568718607297792	0.626030851225318	0.405392388091169	0.736615357455293	1.12976860928029	1.02239588881865	0.806265250294678	0.649304760966184	0.592179832596964	1.00209949884761	1.56133177449027	0.508904330584927
"SAA2.SAA4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ECT2L"	0.00821282325753381	0.0135574167986442	0.00820338837989159	0.0251985565611227	0.00142109706836365	0.00324964447432067	0.0151242381566495	0.00415810334481519	0.0129167219613998	0.00683743853393539	0.0175403134850284	0.0240482518129828	0.0164252558617286	0.00699805854692434	0.0254101606941549	0	0.0061116919694301
"C1orf87"	0.038378117866499	0	0	0.0299034074669175	0	0.0365550782490077	0	0	0	0	0	0.169208402154051	0	0	0	0	0
"CCDC108"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PIFO"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LRRC74A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SRD5A2"	0.00393718834253336	0.131743984643588	0.00816181750808768	0.00162828434241725	0	0	0.00120609126687171	0	0.256725651489125	0	0.363802528276054	0.0175098706264121	0	0.00228591927496883	0.0451687610628718	0	2.16390065823207
"ZFAND2B"	1.001409205259	1.25940867560083	1.54961398279122	1.37056195498118	1.17925896476395	1.09696396430099	1.14961064220046	1.62532454953546	0.693232219940889	2.17419734390996	1.68277006355218	1.10298501640754	1.65342457541444	0.78465557760646	1.60286134758597	2.39385678554363	1.18999391382247
"RP11.248J23.7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASIP"	1.80929356054956	2.04747803011875	1.85385887436337	1.59461205657035	1.107650918512	0.597629544232611	0.192531011137093	2.09515353651147	2.34186737911655	1.85589946798578	2.71964264286597	0.745253882067651	2.55485460340422	1.42000372088031	1.54641317685382	2.25167969752975	3.41920799557834
"ALOX15B"	0.182275084902605	0.127242783037614	0.162502519359439	0.0616900554552569	0.00842664536741033	0.0857145221080279	0.0784044697280914	0.101622302942307	0.0395287735644323	0.190810250540081	0.963967359828186	0.154415076660426	0.0549819965645915	0.0384926016486851	0.0674647946854098	0.64353625496909	0.0932341400196954
"THADA"	0.47678020018555	0.498085642569898	0.457297736049535	0.502268509938213	0.577390514659594	0.476184598160413	0.755494952031683	0.539062477777361	0.477154460023227	0.409517556220852	0.576512076836563	0.419716130772795	0.671893191295925	0.656467006960857	0.455864782287561	0.245581773301254	0.482053509022673
"SMIM4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11.111M22.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PEX1"	0.206002022162533	0.334270036407775	0.185265045912224	0.256822652250691	0.355928696785017	0.218979183534297	0.210696367682686	0.0810305491829875	0.403909880366118	0.168606982084266	0.178530902594306	0.326080732852937	0.141647067332957	0.305548530988309	0.399443363725512	0.161567925629468	0.235791692423108
