"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"GLYATL2"	-0.352520333770429	-0.0421508439971584	-0.787140515016933	-0.567998743174364	2.25212715195991	2.28248620045632	-0.377637418245079	-1.01846517277445	-0.877023948054318	0.168860744677267	-0.588331586136152	-0.605861034034184	0.646466375923826	0.47933829577094	-0.0569714157924453	-0.55517775779275
"OR5M1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"UNC45B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSRP3"	-0.356396205765399	-0.356396205765399	-0.356396205765399	1.8726981290831	-0.356396205765399	-0.356396205765399	-0.356396205765399	-0.356396205765399	-0.356396205765399	-0.356396205765399	-0.356396205765399	-0.356396205765399	-0.356396205765399	3.1168487516325	-0.356396205765399	-0.356396205765399
"TNNI1"	-0.452375485205234	1.54054417962147	-0.452375485205234	-0.452375485205234	-0.452375485205234	-0.452375485205234	-0.452375485205234	1.64715140221411	-0.452375485205234	-0.452375485205234	-0.452375485205234	2.69318572583247	-0.452375485205234	-0.452375485205234	-0.452375485205234	-0.452375485205234
"MYOG"	-0.407388095847462	-0.407388095847462	0.463385634079222	-0.407388095847462	1.72697195136621	3.10568766057157	-0.407388095847462	-0.407388095847462	-0.407388095847462	-0.407388095847462	-0.407388095847462	-0.407388095847462	-0.407388095847462	-0.407388095847462	-0.407388095847462	-0.407388095847462
"SMYD1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TTN"	1.22481034345165	-2.60756557063337	-1.38219744638546	0.94307782391751	0.817684713683876	-0.000710932835835617	0.643304918461931	-1.27818325737073	0.570573563066752	0.432208974828117	0.219223773899618	0.0255806576184085	0.481214556532979	-0.0146511635514385	0.403696339793449	-0.47806729447746
"CHRND"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ATP1B4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"VGLL2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MYH8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAV3"	-0.365837505616093	-0.365837505616093	-0.365837505616093	-0.365837505616093	-0.365837505616093	-0.365837505616093	-0.365837505616093	-0.365837505616093	-0.365837505616093	2.489283973126	2.6324411054993	-0.365837505616093	-0.365837505616093	-0.365837505616093	-0.365837505616093	-0.365837505616093
"STAC3"	-0.269136959608662	0.307635849071352	1.82733957219186	0.800020257922184	0.07914930456888	-0.340754927808984	-0.162376773755535	2.29147188647441	-1.39960578210427	-0.377851002169008	-1.6348376527971	-0.0776498481041955	-0.085829526299553	-0.800057677581239	0.00454491461144379	-0.162061634611587
"SMPX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MYOD1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
