"Pt15.baseline"	"Pt19.baseline"	"Pt1.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt22.baseline"	"Pt27B.baseline"	"Pt5.baseline"	"Pt6.baseline"	"Pt8.baseline"	"Pt10.baseline"	"Pt32.baseline"	"Pt4.baseline"	"Pt20.baseline"	"Pt38.baseline"	"Pt14.baseline"	"Pt28.baseline"
"CYP51A1"	3.68396517100978	3.31804573024119	3.39946050549973	4.85887600735975	3.50425033766115	3.37847460611599	3.1602122234306	3.06737212958077	4.31979143772113	3.58195371147837	4.8910878714712	2.71808705913823	4.58688760480912	3.14496061107175	3.00172961831373	3.07669168352632	3.19267532466343
"CUL4A"	1.30708607448592	0.66873316440098	1.85428108589605	1.20560702793204	1.17515700787676	1.12941097748734	2.07547070956077	2.66178526495379	2.55539980261489	1.64208244646134	1.29039295096099	1.36489996522795	1.75093839063117	1.40246917718161	1.10228525307128	1.1907470082666	1.35998938809456
"UPRT"	0.362030682727629	0.482167911620074	0.668848281880592	0.242371920942402	0.808138694893033	0.754175000131233	0.629209001738722	1.03763272940507	1.27847768216352	0.610908936292285	0.607405354524642	0.293865254899047	0.865357137969529	0.700068255238656	0.62519323619315	0.504274516649784	0.418863626743528
"ZNF14"	0.271191468598129	0.0622889047740525	0.121404102928121	0.0900750878198868	0.230533942392721	0.230388112755266	0.318150274604001	0.273350494523888	0.253229124573274	0.180620764682601	0.230521328560638	0.321373844953705	0.248888590378594	0.323474103217631	0.256545601852453	0.18393039757101	0.0785539348680523
"LAMTOR3"	2.02620852916701	2.02814384308135	2.62220611144774	2.23827108035356	2.09689299692876	2.24015642452855	2.43500518561942	2.8399038767878	2.3386285100762	2.39466614963732	1.71501652880328	1.30642114032187	2.4599115424577	2.26091390328987	1.43449750180878	1.69382994209362	2.31275542880056
"VRK2"	0.696760647885536	0.603861966792902	1.49960924544051	1.86993966643589	2.10436115653154	1.38448486023504	1.10811259832551	1.23933094095643	1.44557711987131	1.66758728964802	2.3579544506632	0.685731568639611	0.944079982411132	1.68589047893746	1.35407361917626	1.87262285354825	2.00611328332719
"IPMK"	0.162826562332956	0.2690233996776	0.384638929777118	0.343863574551799	0.32299726527533	0.434634436250973	0.585761769812968	0.388905113735871	0.568367559513186	0.19191748704422	0.329432959173872	0.121597196078653	0.346506311290164	0.291662422608746	0.270644411899334	0.662749126105186	0.267433225510608
"HEATR5A"	0.504400413188189	0.255963798186551	0.590795287266106	0.789470311633208	0.528752959896444	0.489648723706507	0.761095547083278	0.736533062342331	1.39519626873788	0.185253471803565	0.538539253220755	0.36821179854801	0.46922319018086	0.396358795797715	0.149712180219911	0.254953646066938	0.319497128181096
"CWF19L2"	0.101096041869421	0.0764913850955884	0.11816699820484	0.140825680154956	0.191193395926018	0.200593982622476	0.259508368416268	0.12963651297829	0.223649127506973	0.0834485514517017	0.108516647403565	0.358861382290193	0.0879209759094241	0.112478391127916	0.478960756279906	0.162867770278282	0.134833096183495
"HERC3"	0.0972337831457953	0.0675907021283992	0.236792223315546	0.133680362989464	0.229343778181167	0.289925011837168	0.3462500005271	0.578896812762693	0.325128583274975	0.118746202157557	0.107322149422819	0.0642866215015369	0.179149070987675	0.258257827049832	0.210170389289818	0.267641193451387	0.285918075985683
"GNG12"	4.30782163493785	3.60652282707099	5.27472365121746	4.48185219476181	5.13379518978511	4.123569533723	5.25311132839855	5.02867668659761	4.64905653073659	3.69902649610975	5.00877603672345	3.09505233996168	4.10233649321511	3.53908297627003	2.71940373698241	3.86929566622081	3.50551716895541
"PAIP2"	3.33671058361596	2.82216858037173	3.35914532186348	2.85242434740987	3.40447294146205	3.70904281236616	2.93221797425831	3.46131871133195	3.76373663915205	2.61011660293241	3.16260150440225	2.37625832762461	3.86730773817018	2.96877267964281	3.04549821334281	2.33481052578073	2.67733500195061
"COMMD10"	1.9057435024564	0.500448178045121	1.33457071869572	1.00978525301645	1.35032760327791	1.44685348519269	1.12761571762988	1.2837136610326	1.62247005276459	0.911558751007665	0.887913550037602	0.576933520755089	1.52098767944517	1.35895545400736	0.852314998803449	0.715742713704183	0.783498599904292
"PKP4"	1.50757134931676	1.61827369809067	1.82294202434818	1.37066951853605	1.22109774418207	1.42819390084064	1.89770814370902	1.56519027769751	0.975009610558611	1.11584675938094	2.6841925786834	1.16524567434541	1.69161233253177	1.23721649151346	1.05619455412237	1.22153983187676	1.92181454950288
"UBE2Z"	3.42751891417752	3.75457981724582	3.9261103629696	3.54907800786833	4.05690120366397	3.44332903728248	3.91021232636825	4.04835906494923	3.85987650004547	4.08006601071604	3.66727705743487	4.1133211828677	3.74571500562466	3.91160292533604	3.78322137196809	4.25164267622102	3.76555506558503
"MYSM1"	1.74932659646427	0.658722791487638	1.92598003986701	1.87897911777407	1.70735130481801	1.57394357675559	2.5860949937688	1.2249108541526	1.80839202471281	1.30330718477713	1.68793684618848	0.382165663087641	0.784377290961219	1.61639158907915	1.04104346912893	1.45069844330066	1.05706937767223
"DTD2"	0.520084668927179	0.601962782428025	0.548890492333625	0.623673486657976	0.671530879529462	0.891722894693502	0.721512106345958	0.70822042459902	1.03975096740434	0.377940119360572	0.7654838899828	0.522912894064783	0.811419088258895	0.745683397658577	0.447401083220997	0.390733980197057	0.598586857357292
"SUSD6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FAM204A"	0.914138628848878	0.472642926503185	0.951974543556938	0.982245248781848	0.735477278922093	0.897067256908835	1.12611920192326	1.04156723343039	0.884458153805041	0.648824061739138	0.66828364631764	0.619653170869655	0.807719694002856	0.705285112065452	0.927785415766628	1.04641736773887	0.875157974238972
"AP3M2"	5.45489068587558	3.51188228424082	5.22502246298274	4.3401986381326	4.33301858955189	5.45927317614275	5.94382527323735	5.36656020679697	4.50019227533611	6.61869740004571	3.18151233400856	3.25775909646412	5.69480409406662	4.64319597369386	4.15475036698659	4.38127289050428	3.25837421554716
"HARS2"	1.52589039071094	1.00231378806178	1.63215735857277	1.25769396959742	1.47001174952004	1.33514455772521	1.42848381771599	1.88898428385717	1.50109760909402	1.07480954228658	1.04426107252616	1.29702824271751	1.52270817319424	1.38560122641488	1.22435052645763	1.19988874976302	1.50863940128743
"MICU2"	1.34473308062417	0.432237829129245	1.18143987007603	0.99871176237437	1.28322776535394	1.25127303435063	1.441018780909	2.12030634315097	2.47104010158909	1.10964675148871	1.04708284196027	1.08325695463963	1.26965626972719	1.24952234724701	0.926752102910819	1.07359841670198	1.13919881398198
"ZNF689"	0.144539406872777	0.120435645857497	0.130851239273351	0.160398566899793	0.10811350456956	0.123772049461434	0.132774630488	0.458055115617074	0.805258642366197	0.18775031702191	0.0892799073903715	0.240173739937258	0.191995869936584	0.117915078882552	0.126766449717174	0.104915449117497	0.0604680467504915
"ZMAT2"	3.53971205236465	3.04949738231553	3.69791846988056	3.13095897626989	3.91395774052078	3.72391357225016	3.50716230412151	4.05352755467595	3.53697438620017	2.5253612749011	2.95865509092424	2.96929311644749	4.28247862967758	3.29481737423601	3.59215574249679	2.96979516448145	3.72800109879312
"KIAA0141"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TMEM9B"	1.56713602790289	1.15328169912244	1.58686827029591	1.58942953274671	1.98504734117711	1.69169000121751	1.71273301696852	2.16603607740991	2.58196918333797	1.6114134923271	1.60602647079084	1.38875155151267	1.50639974427579	1.70373794243024	1.79703677545889	1.57770663254568	2.07316583291731
"CASD1"	3.12955755021886	2.17446979500151	3.5808427187665	4.60408260563823	3.45331615217129	3.12881054232738	3.43408925241131	2.59203764597761	4.12432709223658	2.88345752931387	3.96665571413676	2.94050691800107	3.74440750476763	3.13820352314145	2.71231612575926	2.31228353660963	1.6495866524088
"GPAT4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ERGIC2"	3.22098977342378	2.51449886872638	4.20110295846441	4.39577495678012	4.07078982597592	4.13703227046254	3.93444535067866	4.00863573373708	4.43623845133353	3.22565425526232	4.08398737816882	3.58877439674369	3.78841307257528	3.14676301575459	3.52885952739129	3.83367360111821	3.31668999536536
"TAF7"	2.96309620063073	1.72091410804437	2.95277890040708	3.21345787788718	2.82120969588074	3.14228505351312	3.12722234159746	3.68336113371035	3.56672762522681	2.32187878910762	2.45731259897921	2.32941567696107	3.69428862669132	3.33519018862283	3.27470339836485	3.08652323324728	2.80483772451812
"RAP2C"	0.441838833665372	0.213371922276234	0.527673481404324	0.476266722486377	0.585694103648693	0.670071863106398	0.500841797415572	0.380818664642346	1.06374203350526	0.345549921918611	0.42321760575045	0.3345706753335	0.494211060713831	0.602768420781659	0.605665418929948	0.775241994056806	0.675951047002901
"CTC.429P9.4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ZNF415"	0.40468892483793	0.0314567034288591	0.189722019810001	0.0539431399655959	0.535513034539788	0.227535681086082	0.297432318461193	0.610711534509798	0.39327604815068	0.419909273436353	0.056428775196795	0.31972394956371	0.113896396401373	0.155770679388924	0.138330834026693	0.193003642354104	0.0841655293218208
"RAB3IP"	0.0386814817157928	0.0297204210556091	0.15667711854726	0.0234933984943592	0.262561118661486	0.0322000747059699	0.140338413795305	0.124343153490683	0.421474046390333	0.0612487776611382	0.0857165225899594	0.0443718391019811	0.0608170892347382	0.0267678366172356	0.147472617964727	0.14727763511159	0.195451738669248
"CUL3"	0.682828562935202	0.64332419854151	1.44236800379395	1.00467225532661	1.05365688767777	1.12499450091197	1.03596604643199	1.26602227008952	1.31334963576694	0.779850129143473	1.50956761146112	0.835969593829381	1.03642380221104	0.825308863684402	1.07033729840713	0.802929200437232	1.20491329708149
"PPA2"	2.54559839457923	1.75968020377256	1.81789059287257	1.66151236132355	1.96523589687707	2.07195646849957	1.82852557965066	2.57640051955638	2.57613164994858	2.12619622077297	1.2306285900743	1.40513567784784	1.77521982893554	1.99805923982245	1.68012004949467	1.47880898371559	2.55393379070615
"RUFY1"	0.976094082204966	0.694567630769661	1.02371131547338	0.912751314810274	1.03738131356345	0.81251166528635	0.877811727841082	0.940868852929532	0.72878579268365	0.954046197565048	0.741703821890052	0.611320538853171	0.978519959021057	0.894608688916808	1.21817578601154	0.701684231913921	1.42430211848497
"SLC9A6"	0.488262439625848	0.661727370793457	0.924320516698624	0.549251697853192	0.926746290311527	0.741748136380342	0.914111457488222	1.42290147807018	1.65240787616928	0.586818321234998	0.554737453907083	0.38269718713007	1.05934768659988	1.13532626466577	0.636000497550067	1.06590928155714	0.696878806717227
"BIRC2"	1.76756129842172	0.659519747936147	1.84301521617791	1.77369234950917	2.08707131498954	1.89290563946413	1.84322247394763	1.25294375454947	1.55313058474763	1.54589709513305	1.93865745467287	1.54983554693298	0.772940994537986	1.57939373109182	1.75234849953104	6.10286572292656	1.6221383157233
"TUBD1"	0.241676948196116	0.183449782036504	0.399188809810952	0.277218717746313	0.276958570118217	0.228372031941725	0.293791544155226	0.394639531603271	0.12684997493609	0.275484093718284	0.462088231796703	1.01571888332076	0.377953742526101	0.335273987233437	0.453869806943592	0.1774040054232	0.438960420497224
"TFDP1"	2.25413717071415	1.71545802236014	2.36991353199777	2.0313270222485	2.07477076170377	2.16734385623611	2.66220593498935	3.35827824644609	2.51084475154711	2.43911913409627	2.17441526094956	1.87751217819152	2.28358933741761	2.00640656016982	2.38723767030775	2.86982829624669	2.90282014783444
"E2F3"	0.798721182777281	0.581638291707515	0.844213933999066	0.59252258882558	0.625926140480439	0.927262767526267	1.05583718497246	1.55656314172666	1.31446852020574	0.559624262355254	0.753995321997648	0.37690151543764	1.70034115852697	0.947300435990715	0.651635113415279	0.757690801113522	0.385655580709254
"CHMP7"	0.576639475468364	0.44539858272937	0.818921525314773	0.780115195722037	0.76306369647996	0.671360071121598	0.609219123432095	0.866215467610482	0.718296977059374	0.912146856085442	0.413602015013794	0.937452279372033	0.854441203111951	0.755281525773879	1.33609478605094	0.749504736602749	0.671769926011753
"N6AMT1"	0.911366463225066	1.06793834582058	1.05064628556233	1.58692457315807	1.27330205949612	1.17337010238384	0.594058418357032	1.78503234665226	2.59476572604883	0.806354802679532	1.371745669592	0.671606763840808	1.51412568857192	0.704499102632606	0.74078284426331	1.01133039829611	0.521363762861351
"SUMF1"	0.974401141057091	0.839201654943212	1.00700369023796	1.28279543359728	1.19195041000578	0.72774638144018	1.03519626445312	1.34155642329392	1.36791402106406	0.570041192973706	1.43725443208652	0.483257380280688	1.11405669400774	1.06988036120943	0.669500059171869	0.879536430562501	0.901406209449267
"UTS2B"	0.00934787823761264	0.00273098950154148	0.0102653607175586	0.0016623109579443	0.0730765546081481	0.0482236214502219	0.0207246554001311	0.00580241182671033	0.0238740032728234	2.8517725125681	0.012253180495594	0.293031574352599	0.013308677470834	0.068383067042595	0.0183193962381278	0.0637459933332827	0.00873965397679203
"TMEM64"	1.59775242752135	0.611353673100517	1.38226160956468	1.17063778466901	1.41650920771192	1.09927057747154	0.76064141782579	0.718841870282756	1.29394965024914	1.20125842817521	1.18558144874374	0.821269900842251	1.1560776397438	1.37498396992619	0.793363583058174	0.44450426532689	0.51283622657492
"MRFAP1"	4.24100203599748	4.42586519359599	5.16190793674777	4.91532340616921	5.12069688524746	4.53066496959544	4.9176409953189	5.70426344967688	4.57228187636484	5.1138264284257	4.31443156329219	4.71317753259446	4.58497613860456	4.80666218017372	4.47162621422545	5.08301526993528	4.92782656742992
"KCTD21"	0.211589209451465	0.168671877664582	0.186825706479607	0.138138486683573	0.22944223113502	0.270302118120108	0.167817243385397	0.194752542035138	0.362699577388317	0.0955037629544574	0.189074633466007	0.143819446984319	0.307162971851733	0.142750357909893	0.124556176140561	0.190993994453115	0.193122909142568
"ERI1"	0.220740088350777	0.140924001829111	0.417674697007653	0.61685379060196	0.41715004192877	0.423975997221925	0.507388476350785	0.521951238435217	0.418233932666741	0.431156868517413	0.243627516660283	0.155295860575639	0.496629373302118	0.26931387862442	0.278364302499347	0.48631001141822	0.285791930141448
"C16orf62"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MED7"	2.31524897632396	0.69858082080507	1.38676714626019	1.1777846231313	1.4303035705189	1.48371339333202	1.40432211742856	1.70915737519352	1.54759527851176	1.51883565833308	1.30778158374829	0.80370355634009	1.31769130505238	1.60786673653733	1.44043037536294	1.31719310210705	1.62431675059992
"CMAS"	1.92404462561036	1.82712694072213	2.72997232952596	3.00326605704059	2.30141470674674	2.10778115566479	2.41980979998986	2.61592893638454	2.48308407177423	2.3804708195342	2.04848247586453	1.49360503599329	2.18733163094887	1.77610641922953	1.9333042015833	2.81495575316442	2.8661492059338
"SLC7A2"	0.500991250333829	1.03131857926424	1.91641140177259	1.99000175598203	0.740679752096007	1.55020403490748	0.124786169158391	0.132124333203132	2.24666657269197	2.59980172610972	0.570678445590452	1.41878067866967	1.39096454608525	0.221828603671898	0.745894566221743	1.0136772926349	0.921719486749825
"NAV3"	0.0745835734076425	0.0701801283940968	0.250521091085226	0.110974875429531	0.122515055227691	0.0567020326253354	0.294141953122315	0.0389026872267429	0.0463906075404209	0.126717085406083	0.0566651037126645	0.021746086915106	0.112180073830498	0.15043792021	0.060725857926646	0.213980729235295	0.0884280614435056
"RBM3"	3.22599135213974	2.57286606166989	3.34718275721174	3.18485327417298	2.67467108881026	3.19104316718667	4.34965505063159	3.76044809542523	3.10823423006877	3.36760559223557	2.98527659953785	2.37579424581142	3.70759780100636	3.73352494812386	3.16127534442317	3.36436007425229	3.46760740580359
"AIM1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SETMAR"	0.732101537794524	0.344966668507413	0.577175348028537	0.412851713580922	0.485582634509692	0.609041471505596	0.502715344628327	0.612591190248262	0.392441334730113	0.581507272458837	0.701473582414619	0.489564542772505	1.13771221747818	0.66258477481332	0.365334808977081	0.43214569563117	0.56884216585443
"CCDC64"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"METTL25"	0.0601249790896691	0.048254380196153	0.13072681746688	0.215649529264307	0.124483020692153	0.139725758049332	0.190967452490934	0.119921804783936	0.209745213888622	0.0614776151744119	0.0729649362953973	0.190242172975286	0.109011577703975	0.150850290182045	0.194365363871859	0.0440454983110375	0.108325527444292
"TTC1"	2.22067455858855	1.05883660379131	1.82558170490223	1.54152976399753	1.79527091711122	1.73632788259477	1.41320803629515	2.20284501539607	2.1552488319886	1.90503458175255	1.45518270783062	0.988691590778718	1.85572106684848	1.34057515852074	1.771059551511	1.64203273063904	2.09857918808247
