"Pt28.baseline"	"Pt1.baseline"	"Pt22.baseline"	"Pt10.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt32.baseline"	"Pt20.baseline"	"Pt23.baseline"	"Pt27A.baseline"	"Pt38.baseline"	"Pt2.baseline"	"Pt29.baseline"	"Pt9.baseline"	"Pt4.baseline"	"Pt7.baseline"
"EPB41L2"	0.493017271746677	1.58756231000594	2.17290033068236	1.73678310423783	1.45058455108159	2.4898143358621	2.12651401893576	0.993164773292487	0.903068216810824	1.24225481225591	1.84039355120104	1.49641264600753	1.3015072596163	1.55511002909419	1.17702502431367	1.72132659067405	0.83059393974336
"SCARA3"	0.395197008926888	0.355492282330464	0.536581516432883	0.407600851730702	0.385462549010534	0.107189576262029	1.05500534258983	1.41391329638467	0.0490944234355549	0.239870416285559	0.104533983378031	0.69864041436471	0.520906193892511	0.139211692788708	0.212049124621902	0.290098705909082	0.0235960605381074
"TSPAN4"	6.02952417276246	7.62171895318023	8.17546940158358	7.64391695147225	6.48396838430201	7.8339061077868	8.02775070985331	8.34430848870267	8.39602752055324	8.11041175269829	8.79894988328465	8.28271951078453	6.86538292714934	8.6570309039586	7.86285004837489	7.82622666690753	8.184792222883
"MGLL"	2.11122096409896	2.33207480524869	2.40969106991644	2.96470462250514	0.508283710803124	1.72144139520049	2.72529168641893	1.28293643977475	1.82978084678226	2.0039725138135	1.37724019996352	1.19984792722868	2.09669543273575	1.20496671809154	0.998952928078256	1.05034394505212	1.73826482652804
"CCDC3"	0.869929099927141	0.301244217882628	0.39229401367208	0.292787989282094	0.179632503164082	0.0817139195613222	0.198152692630806	0.209374199827728	0.0390598755348547	0.262449448932079	0.0719686815455079	0.17700375036258	0.176365902618171	0.107482293996857	0.161539414700923	0.551852900216569	0.142248829458075
"CTGF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MXRA7"	1.56876353965181	2.25545839702235	2.29770085630972	3.30730802644063	1.14801010478919	2.15979132912065	3.97233890052197	3.37882121857248	4.75544338111659	1.91632412857239	3.16196082278167	1.98130802468374	3.25050927003105	1.95948454463506	1.64556238044434	3.28168488469136	3.29816773174289
"PARM1"	0.342123490477985	0.472028105949648	0.841612101246649	1.37679027888104	0.123121717420284	0.183975924014449	0.212256297086969	0.163364703036171	0.328588973259809	0.277845854072674	0.122330559763408	0.76764596286064	0.443966164245601	0.434519473785241	0.215829867431331	0.206294040822209	0.0868881812558688
"VIM"	4.22028668117308	7.30021692141964	6.24431050283149	7.50326003245732	7.53642247265934	6.45455400201197	7.96449827445199	5.98764773531319	7.15546925111699	6.52258941781102	8.1199222515253	6.04043113196367	7.25005588692636	6.36735389162996	6.03868647567001	6.48925805541511	8.01285616314937
"SOCS3"	4.10884745270452	2.13537743921293	3.01251279843688	3.02520461471826	2.18436980765788	3.93416340161604	2.93315051768365	3.35690572026051	1.68898729752664	2.31506750375439	1.27983811659325	3.78033627062915	2.54574399783883	1.70877184842833	1.33375601622366	1.38034229641999	0.901452041311402
"RFTN1"	0.552472891899967	0.452911420164191	0.635270578875632	0.365822222380116	0.183973065852111	0.481812814668325	0.576190698016089	0.535702173742474	0.618644171174549	0.598278261378103	0.344679674410415	1.88324369364459	0.251910677868862	0.43850141982972	0.261055289620586	0.596017077144608	0.107101946973883
"CES1"	0.632360752433885	0.105723330931525	0.222745047161319	0.023999410475332	0.0136523010806882	0.00415719307286624	0.315113272584754	0.00379017283448782	0.080026772597072	1.30650806823781	0.142830018056372	0.139234344335151	4.52968831841079	0.335455053432666	0.125956226009931	0.0356176917951605	0.0471310727260485
"FGFR1"	0.422282308037635	1.51762920416368	1.79786895343867	1.29080630427941	4.21190848764557	1.18907539450366	2.42149691875883	3.72131563647682	0.615838351071356	1.33318079572745	0.811800018741034	1.7847427393739	1.51831223010237	0.505703494181341	2.9340140322663	1.31521323286047	3.37798212722095
"ZSCAN18"	0.319164818445292	0.29491376986532	0.423392887736493	0.207729131547022	0.176090942820161	1.07034533386386	0.614309575738929	1.26232619894745	0.552225799475941	0.578920067015133	0.155164250699325	0.977003867742355	0.231499279770973	0.699513039616915	0.332119837197396	0.882338527840682	0.348731268147578
"FMOD"	0.698710925527597	1.4340138584734	1.98073153427937	2.89074795796817	0.958322532070582	4.32787450282903	0.973025607880074	3.35214973598327	0.248925673081637	0.549059460099339	0.663759744709155	1.24375684960178	0.374754500018335	0.992697501686453	2.13926895769086	0.213327609719624	4.8572201067184
"PHYHD1"	1.66239182247316	0.548766399322147	1.22323396225691	0.250448800886285	0.482351985288118	0.488979716075078	0.715243940292201	1.09867753114559	1.96756296116586	0.75468383765458	1.49638023120566	0.81847201793721	1.78370443736758	1.06436148630536	0.805680395082315	1.55548178058253	0.192790583550325
"ENG"	2.02912321710278	2.07442718862299	2.87259943615967	2.08628073140191	1.61287770990463	2.57417854179131	2.33775320847641	2.70367117642606	1.61454171777147	2.77687779958387	1.86322675654398	2.20508496196777	1.25248757942516	1.52753654843702	1.67627158773474	1.21035294511755	1.37591106597562
"MAOA"	1.34464214601474	0.898607691821189	0.505113545358148	0.623463776318937	0.149461545411525	0.229261400906559	0.780944294862617	0.0494902670585238	0.041329106583969	0.382035935711316	0.406977833224024	0.281271006938679	1.9898017570095	1.19462864470261	0.945940308193245	0.0849283427507295	0.119922198618848
"NTRK2"	0.0723172963768008	0.463566197562527	0.456501829281237	0.786845759973156	0.0247569603852061	0.227975735837702	0.192780277344513	0.942366824105947	0.0663378615746095	0.0631730825091265	0.325331432767312	0.050577087580878	0.0104673879932692	0.0651526505163657	0.326909301090364	0.135331803382055	0.0646830208215054
"C16orf45"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HSD17B11"	0.309428500423336	1.7239153633486	1.2872472107923	1.32846953800351	2.02949845537031	1.54884187043436	1.09731669135971	1.36353949468118	1.47007066115768	1.53665708444525	2.25851642578108	1.02274971792756	1.91618548797637	1.47605837033982	1.80715299877948	1.14404918081145	1.6241537987887
"BEX4"	0.89742444032027	3.51391690865066	2.02770095792108	1.26697447236144	0.845411742479323	1.90503066731018	2.34885793414204	0.840593150359265	3.85889292116229	2.24581786522862	3.5056625550265	1.760945401126	1.0297368429764	3.099555355413	4.08538993234919	4.16749889337732	3.24493547574526
"ADIRF"	3.60707699278639	2.12177782377626	3.62117626978964	0.610492797497003	0.731031474777025	1.33152712720377	3.39809777568744	0.964592582244918	1.08675356797579	1.53016828547814	2.17794175668407	1.30085071718857	1.7776237841273	1.32889684616329	3.7739519640239	0.232967655802224	4.14562305054531
"CTSF"	0.852973446587091	1.55539465946687	1.25039404703159	1.84367924429512	0.584027056792481	2.0303551632706	0.988065839172979	1.76736839772353	3.23668073269408	1.550101103972	2.77578395495559	1.80347630105482	1.94020764254494	1.78605369214021	2.05981438151672	2.17528805566197	3.51029451221681
"ANXA6"	6.27844153799834	7.76392304835546	8.2275385971298	6.97928238269477	5.99106658113775	7.49464988288556	7.75732473022908	7.62635434257807	8.30012983239946	8.15050811955133	6.281188679771	9.36107857775184	7.22598744813171	6.81809272886947	6.79062026316439	7.69422857195256	9.37739355910814
"TUBB6"	5.85753635640499	3.43017500088993	3.04231293346201	3.30172241538489	3.73337761837746	3.5845091850029	5.39171009212011	2.68814563188359	2.75680269424887	4.01115471553059	2.85854325086253	2.52622633940447	1.81549519383696	2.67146497400595	2.22733064703457	2.23224717513973	3.46962409655171
"OLFM1"	1.02850150624031	0.247962965455885	0.35497686053117	0.962421580721667	0.085820986250666	0.135228100076037	0.0514632596842532	0.0460133177124467	0.650666081151129	0.148727612757704	0.0579164304099667	0.505624557012314	0.57586413633875	0.328085436969554	0.222179166177015	0.0462212843968747	0.0370291520747834
"ADH1C"	0.620652963562007	0.0301111783516717	0.297556770235601	0	0.0134796316489337	0.0199711919372028	0.0285879188928504	0.0115130398147217	0.0492564993855692	0	0.0532032653245313	0	5.46138272308085	0.391086186558441	0.0426888692244756	0.0243257141817741	0.00802247058972591
"SGK1"	4.40599172977093	5.22058829778638	3.88562736097885	4.26785979909049	4.450616415883	4.13467440431941	2.59454643725171	2.97450513918978	3.69748123518285	3.82050273869369	3.88618987041075	3.73409941569326	4.50849366056036	5.02248487785522	3.52565143638845	3.82908379947466	3.4417093321494
"CLIP4"	1.04222022069939	0.214445084004207	0.581722241940974	0.506174188520101	0.929863134309501	0.982158338481658	1.23521325048459	0.238006929252232	0.784768731730043	0.814367289783953	0.111131457612132	0.394606232928378	1.18028045154806	0.654656982987349	1.08703449934057	0.60774426234363	1.01813190828411
"IGFBP4"	2.86310906407715	4.07412612261224	4.01719360295292	3.00928695870145	2.80074984899367	3.63035184790724	4.16843649118243	2.94313231003251	2.16983021528274	3.56790099812347	2.41578073914113	3.21961535378164	4.11660606556868	2.42710442767041	3.61428055775949	1.89632999545493	1.77030726674333
"SH3BGRL"	1.15279361382237	2.40415934848646	2.53650256370807	1.6360885829741	1.69569306217498	2.28801990771104	0.6413605812315	0.976226355878095	2.02134774235114	1.82154771614341	1.78239372468895	1.79105783301432	2.20147517667756	1.60623244544704	2.05107931769125	2.18847500694989	1.56747694070585
"EMP1"	5.29900770492698	6.97504965795193	5.12556013967419	5.71752638885459	4.90191046662766	5.61354318659473	6.96967794315654	5.81020184310516	6.22434809362891	4.23572994766535	5.62819062365145	1.54382683136304	3.86861154261549	5.47430245333692	3.29927575061781	6.83752739637542	5.17018258506722
"SMOC2"	0.977042574358533	2.27100246693199	2.34891970376049	0.550735707987384	0.838574453591668	0.737590672144053	0.955310448134552	0.354030604018101	0.611890495807452	0.755665855852965	0.75407202142154	0.828101237221889	0.103601047325657	0.327657767752578	0.877060275880742	0.111821984735866	0.452797184651523
"CALHM2"	1.08979400078642	2.78934688052738	2.29074335451357	2.47382757269378	3.15827562367053	2.10057858898204	1.89638097922861	2.90089560275883	1.49909134742036	2.36672879448258	1.33094169108223	2.07084360786015	1.29991659146017	0.970476970314821	2.34546885221435	1.08889099190483	0.846099780684933
"FYN"	1.50600524846233	3.08255429872649	2.69784934729833	3.12321609900551	2.89222781539872	3.32326052838305	3.12382863531254	2.29707859766361	3.09774257711313	2.67815462484952	3.32572366223391	3.17550778305114	3.01545876111244	2.58637880675558	2.66333707392591	2.71144919551711	3.19096866881273
"CYP4B1"	0.948669641832552	0.0115489205577894	0.190780331433677	0	0	0	0.00822075359631223	0	0.0143949788475684	0	0.0221713671340724	0.153240243777503	0	1.77567018118035	0.0743941176188424	0	0
"CCND2"	1.58952451582408	0.275213835304519	0.804316596262642	0.0889633583849847	0.128650046755322	0.734773458499139	0.236547661630971	1.95305834601274	1.00556181779355	0.705061042909014	0.501825308208672	2.08035007822187	0.345755234454476	0.51108959349243	0.332625164163338	0.155491139294659	0.186909776077609
"ETS2"	2.85743949434469	1.18808431853311	1.19038388108225	0.858999043105513	0.416529913571852	0.917129733609712	1.14380100155185	0.578961938367974	0.621526226912961	1.02658773319639	0.80259945589156	1.27608964607223	2.07587210813303	0.899761331217914	0.530038891861459	0.644927038337955	0.246895123648031
"PKDCC"	0.0746176904162681	0.63521098112922	1.13055354879625	0.591046574064537	0.917337846285583	0.414355858978221	0.54113885291705	1.3431702329412	0.252630797772273	0.390043195715492	0.373042909838034	0.387570561749186	0.348957461898318	0.761907612202617	0.623069429507428	0.558944215501779	0.800975150505012
"FZD7"	0.228808277808995	0.672290199075402	0.640415961230057	1.80357792889311	1.42486073661408	1.2317597523615	0.128501960646089	1.41653583778065	0.449608883002727	0.340536773358847	1.306049262261	0.516566887820733	0.727377016919754	0.170735973790126	0.808632408086025	0.886771910387007	2.51902703532516
"HNMT"	0.203490862176758	1.1318685809163	1.77029124681257	0.533486889581323	0.504688199731924	1.22737211768378	0.71810907177804	1.23065183500576	1.38751705990498	1.09468062926025	0.544909158135639	0.627165336638685	1.5428050050067	1.12401167158222	1.53652292816607	0.437203024732024	0.235338064414625
"CPVL"	0.853961811859015	1.48710943573224	2.8790787044516	3.67644790814678	1.54749979432387	2.26594703425026	1.94053691491026	1.02788154204215	3.04771610813735	2.21376867969013	1.35562889213162	1.63131164192542	1.78829439833109	3.04940619031862	2.57520222084589	2.83627751030845	3.52058724082267
"FCGRT"	2.05081089948813	2.92892132838569	3.67218037983691	2.37500398884027	1.51978116212964	3.39271857546974	2.4794923500713	4.7074995235071	3.64233099400504	3.69107029743559	2.56692636985311	2.62037548255535	3.24470435768331	3.38285821011507	3.97003791298213	2.945206675859	3.17374140200958
"SNRPN"	0.979433465374902	2.07002419705912	1.7862941263448	0.333164078547573	3.14622858546107	2.39046452685098	1.08402007722286	2.2069266789413	1.92702859223047	1.71024801294205	1.72725615316707	2.49894969748061	1.83171470621988	0.811895504394619	2.83364097192443	2.79476214663739	1.80054911037722
"TPPP3"	1.34175156679084	2.061990483256	1.56083340930908	1.62373425287161	0.785195994061397	1.60339453477187	0.859210345423907	1.32237736911224	0.416846280636288	2.3160208753651	0.507471860004624	0.313412290565667	0.250061392285811	1.68446600059461	1.04061906574582	0.367664899815392	4.73432222703999
"CCPG1"	1.30816578297824	3.41059768212912	2.71399893178347	2.84601109920825	3.88376213404661	3.32957356346227	1.94219255445792	3.69283364049746	2.2694381092488	1.8100873745638	2.25078863296703	3.63495648092559	3.03448203498712	2.75545746729822	3.7863643773265	1.83781069063701	2.81583254299376
"LRMP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"VAMP5"	1.78922914474561	2.39532715233291	2.51732468104196	1.70401864556191	2.42195549591048	3.74415759607538	3.0503143975949	1.74271875842743	3.01948467390487	2.72181912323619	1.05029582134962	3.08423962055971	2.57696805621963	1.7520957993065	3.50633515414026	1.1066222569615	2.64124240785555
"RNASE1"	2.31227781538311	4.81116787492252	6.63041892051983	3.53017221289798	4.95182475589791	5.49797498878021	3.90255769998184	4.67349858553763	3.03710083245034	5.99669947781514	4.70520077352043	4.36656003046465	2.10842671869625	5.50753272449004	3.95492085544588	4.65778600785897	4.08683027816581
"CPE"	0.638428360016368	1.1640040113493	1.18326801454212	2.05637642783859	0.805080051027512	1.51314095415658	0.552058330704467	2.6457580041679	0.540680479113408	0.834538090890052	0.406049908527699	0.601608954056841	0.168175523218497	0.886135148110739	0.800472571831721	0.394862870150982	2.09792320743457
"ACOX2"	0.463991851702475	0.861829353198522	0.900523175927629	1.45048869473901	0.230158286285565	0.842673455741626	0.941031124663685	1.73712093520038	0.370370568096206	0.305714155828128	0.179932365633137	1.33421214702415	3.43253137538258	0.627483363719625	0.325706333895731	0.222410793184998	1.59999720568935
"TCN2"	0.326000184350885	1.03113090462927	1.32533806305863	0.670269495819053	2.50606259333525	0.725199732035454	0.699475306085529	1.24686703738747	2.17586773117924	1.35813913287573	0.751965158077433	0.926058606797716	0.421185190038905	1.59953216870457	1.16380629610576	1.24949099358956	1.04901968671811
"ST3GAL5"	0.226051112421161	1.93092230783708	1.66995641688067	0.396063285968544	1.13089376789751	1.45411235344893	0.155201667763155	0.378730295931529	2.12662387849416	1.05074802274669	1.81005481783219	2.00904033823388	2.01704482500693	1.00142422278064	2.32287888091478	1.32736923344701	3.03430311338638
"ALPL"	1.59353426208341	1.7429970598799	2.69787846745179	1.84856853398677	0.90250652370595	2.63030786781317	1.31585363450914	1.05866443927147	0.623354827290263	2.03314509209561	1.51152089382773	2.59138853817783	2.35970193748418	1.36182867384631	2.49938585509293	1.21084287317096	0.187212262355211
"FKBP5"	1.5232071654906	1.27025880266107	2.07583073877768	1.46908918865337	1.75146313374352	1.41804971246223	0.786869637612011	0.682577561018757	1.99442347821596	1.399890512736	1.01148490126285	2.01535893591001	0.9266556293287	1.28876749364583	1.74559724526068	0.611515781278163	0.810750461065165
"PDLIM2"	2.66137512432219	1.78410925122391	1.74458205935521	0.845449522873041	1.89371067366201	1.10178054826664	1.3660674874695	1.73331282648416	1.72472691258232	2.13885578371117	0.754728333581704	2.18768710559062	1.3383872977903	1.07890503279957	1.77980384689124	1.11587231670326	2.8207197673895
"PPARG"	0.150122247323246	0.13506864206144	0.372316496000769	0.0545739582856201	0.0511483921820642	0.0558191169112365	0.342170695192808	0.0366638753034771	0.139135350109412	0.413488541213253	0.135934821797547	0.0262177809113316	0.144864471659453	0.0516517455319051	0.128290877929305	0.0597194227856879	0.0463671024047147
"CX3CL1"	0.596458792394026	1.85999209744668	1.1365096832168	0.540633793154035	1.76562269648426	0.404451440020747	0.554957909255387	1.33388634150548	1.41865299952005	0.833649293235833	2.04194766486457	1.18156616068615	1.89247969059508	0.351903902989763	1.75701663085833	1.55908843451322	0.191508334257761
